age,job,marital,education,y
30,technician,married,high.school,1
47,services,divorced,high.school,1
37,admin.,married,university.degree,1
29,admin.,single,high.school,1
33,technician,married,professional.course,1
49,admin.,unknown,university.degree,1
56,self-employed,married,basic.9y,1
33,admin.,single,university.degree,1
49,blue-collar,married,basic.9y,1
54,technician,divorced,professional.course,1
35,technician,single,university.degree,1
31,technician,single,university.degree,1
33,admin.,married,university.degree,1
33,admin.,married,university.degree,1
48,technician,married,professional.course,1
46,services,married,unknown,1
29,admin.,single,university.degree,1
35,technician,single,high.school,1
47,services,married,high.school,1
38,self-employed,married,basic.9y,1
53,blue-collar,married,basic.9y,1
29,admin.,married,university.degree,1
53,self-employed,married,basic.9y,1
35,management,married,university.degree,1
46,blue-collar,married,basic.4y,1
44,blue-collar,married,basic.4y,1
35,management,divorced,university.degree,1
60,retired,married,unknown,1
57,self-employed,married,university.degree,1
35,management,divorced,university.degree,1
47,admin.,married,high.school,1
32,technician,single,high.school,1
40,admin.,married,university.degree,1
30,technician,divorced,university.degree,1
36,technician,married,high.school,1
39,technician,divorced,professional.course,1
38,technician,married,university.degree,1
55,management,married,university.degree,1
49,admin.,married,university.degree,1
33,technician,married,professional.course,1
50,admin.,divorced,high.school,1
57,retired,married,basic.9y,1
57,retired,married,basic.9y,1
48,services,married,basic.4y,1
29,services,married,professional.course,1
58,retired,married,basic.4y,1
40,technician,married,professional.course,1
39,admin.,married,university.degree,1
31,technician,single,high.school,1
51,admin.,married,university.degree,1
51,technician,married,university.degree,1
44,technician,single,university.degree,1
55,technician,married,professional.course,1
47,admin.,married,university.degree,1
30,technician,married,professional.course,1
54,housemaid,married,basic.4y,1
47,technician,married,university.degree,1
41,admin.,married,university.degree,1
30,technician,single,university.degree,1
29,technician,married,professional.course,1
37,technician,married,university.degree,1
37,admin.,married,university.degree,1
44,admin.,married,basic.9y,1
42,housemaid,married,university.degree,1
38,admin.,married,university.degree,1
30,admin.,single,university.degree,1
42,admin.,married,high.school,1
39,blue-collar,married,basic.9y,1
56,unknown,married,unknown,1
30,entrepreneur,married,university.degree,1
42,self-employed,married,basic.4y,1
48,admin.,married,high.school,1
30,admin.,single,university.degree,1
39,technician,divorced,university.degree,1
44,admin.,divorced,high.school,1
59,admin.,married,university.degree,1
33,housemaid,married,high.school,1
32,admin.,married,high.school,1
40,services,married,high.school,1
27,student,single,high.school,1
30,technician,single,university.degree,1
36,technician,married,high.school,1
43,self-employed,married,high.school,1
48,admin.,married,university.degree,1
37,admin.,single,high.school,1
25,services,single,high.school,1
39,technician,married,professional.course,1
39,blue-collar,married,basic.9y,1
38,admin.,married,high.school,1
46,admin.,divorced,university.degree,1
29,technician,single,professional.course,1
31,admin.,married,university.degree,1
26,admin.,single,university.degree,1
31,admin.,single,university.degree,1
45,technician,divorced,high.school,1
31,blue-collar,married,basic.6y,1
34,admin.,single,university.degree,1
27,admin.,single,university.degree,1
33,entrepreneur,married,university.degree,1
33,technician,married,professional.course,1
30,admin.,married,university.degree,1
34,blue-collar,single,high.school,1
36,self-employed,single,university.degree,1
56,technician,married,high.school,1
31,technician,single,university.degree,1
34,blue-collar,divorced,high.school,1
38,entrepreneur,married,basic.4y,1
42,management,married,university.degree,1
32,technician,married,professional.course,1
30,blue-collar,married,basic.9y,1
50,entrepreneur,married,university.degree,1
45,unknown,married,unknown,1
25,management,married,university.degree,1
39,management,married,university.degree,1
27,self-employed,married,professional.course,1
41,admin.,single,high.school,1
29,technician,married,university.degree,1
31,blue-collar,married,basic.9y,1
29,admin.,married,basic.9y,1
47,student,single,unknown,1
58,retired,divorced,basic.9y,1
32,unemployed,married,professional.course,1
33,services,married,high.school,1
36,admin.,married,high.school,1
58,management,divorced,university.degree,1
42,admin.,married,professional.course,1
40,blue-collar,married,basic.9y,1
37,admin.,divorced,university.degree,1
35,technician,single,professional.course,1
34,management,married,university.degree,1
55,blue-collar,married,basic.9y,1
55,blue-collar,married,basic.9y,1
48,blue-collar,divorced,professional.course,1
48,admin.,single,university.degree,1
40,admin.,married,university.degree,1
42,admin.,married,high.school,1
34,entrepreneur,married,university.degree,1
45,blue-collar,married,basic.6y,1
31,technician,single,university.degree,1
46,admin.,married,university.degree,1
32,blue-collar,married,high.school,1
35,blue-collar,married,high.school,1
45,management,married,university.degree,1
34,entrepreneur,married,basic.6y,1
32,blue-collar,married,basic.9y,1
57,retired,married,university.degree,1
44,entrepreneur,married,university.degree,1
52,services,divorced,high.school,1
37,entrepreneur,married,university.degree,1
55,admin.,married,professional.course,1
50,technician,married,professional.course,1
40,management,married,university.degree,1
41,entrepreneur,married,university.degree,1
52,management,married,university.degree,1
30,technician,single,professional.course,1
38,blue-collar,divorced,unknown,1
30,unemployed,married,high.school,1
30,admin.,divorced,university.degree,1
52,management,married,university.degree,1
57,management,married,university.degree,1
54,entrepreneur,married,professional.course,1
39,technician,married,university.degree,1
38,self-employed,married,professional.course,1
50,housemaid,married,basic.4y,1
39,blue-collar,married,basic.9y,1
35,admin.,single,university.degree,1
37,entrepreneur,married,university.degree,1
36,technician,single,professional.course,1
35,technician,single,high.school,1
31,admin.,single,high.school,1
58,management,divorced,university.degree,1
32,technician,married,professional.course,1
35,admin.,married,university.degree,1
34,technician,married,university.degree,1
35,admin.,married,university.degree,1
36,admin.,divorced,high.school,1
29,housemaid,single,high.school,1
29,housemaid,single,high.school,1
46,blue-collar,married,basic.9y,1
43,management,married,university.degree,1
43,services,divorced,high.school,1
30,entrepreneur,single,university.degree,1
33,services,married,high.school,1
51,self-employed,divorced,university.degree,1
34,technician,married,high.school,1
43,admin.,single,high.school,1
35,admin.,married,university.degree,1
31,management,single,university.degree,1
36,entrepreneur,single,university.degree,1
36,entrepreneur,single,university.degree,1
29,management,single,university.degree,1
40,blue-collar,married,basic.6y,1
30,services,married,professional.course,1
31,blue-collar,single,high.school,1
43,admin.,divorced,university.degree,1
38,technician,married,professional.course,1
35,admin.,married,university.degree,1
37,admin.,single,university.degree,1
35,admin.,married,university.degree,1
36,admin.,single,university.degree,1
56,blue-collar,divorced,basic.9y,1
37,services,single,high.school,1
57,management,married,university.degree,1
48,admin.,married,high.school,1
52,management,married,university.degree,1
36,entrepreneur,single,university.degree,1
30,technician,single,professional.course,1
56,entrepreneur,married,basic.9y,1
53,technician,single,professional.course,1
36,management,divorced,high.school,1
30,unemployed,single,unknown,1
58,retired,married,high.school,1
32,blue-collar,single,basic.9y,1
29,student,single,high.school,1
34,technician,married,high.school,1
53,technician,divorced,high.school,1
40,blue-collar,married,basic.4y,1
43,management,married,university.degree,1
35,entrepreneur,married,high.school,1
50,blue-collar,married,professional.course,1
32,technician,single,university.degree,1
32,unemployed,married,high.school,1
45,management,married,professional.course,1
40,management,single,university.degree,1
30,admin.,single,university.degree,1
29,services,married,basic.9y,1
56,blue-collar,married,basic.9y,1
46,management,married,unknown,1
42,admin.,married,university.degree,1
47,technician,married,professional.course,1
30,entrepreneur,single,university.degree,1
35,blue-collar,married,basic.9y,1
30,admin.,married,university.degree,1
44,admin.,single,professional.course,1
33,blue-collar,married,basic.9y,1
50,retired,divorced,high.school,1
34,management,divorced,university.degree,1
30,blue-collar,married,basic.9y,1
40,self-employed,married,university.degree,1
34,unemployed,married,high.school,1
57,admin.,divorced,university.degree,1
45,technician,divorced,professional.course,1
37,admin.,single,high.school,1
29,admin.,single,university.degree,1
53,management,married,university.degree,1
34,management,divorced,university.degree,1
32,management,single,university.degree,1
34,self-employed,married,illiterate,1
32,blue-collar,divorced,basic.9y,1
36,blue-collar,married,basic.9y,1
39,management,married,unknown,1
54,housemaid,divorced,university.degree,1
56,services,married,high.school,1
38,admin.,divorced,university.degree,1
30,management,single,high.school,1
34,admin.,divorced,university.degree,1
33,management,single,university.degree,1
34,admin.,married,high.school,1
35,admin.,single,university.degree,1
31,services,single,high.school,1
30,blue-collar,married,high.school,1
29,self-employed,married,university.degree,1
48,management,married,university.degree,1
54,admin.,divorced,university.degree,1
53,self-employed,married,university.degree,1
34,admin.,married,university.degree,1
29,technician,single,professional.course,1
30,services,single,high.school,1
33,technician,single,university.degree,1
35,admin.,single,university.degree,1
35,admin.,single,university.degree,1
37,technician,divorced,high.school,1
40,management,married,university.degree,1
50,technician,married,basic.9y,1
46,technician,divorced,university.degree,1
36,services,married,basic.6y,1
57,management,divorced,professional.course,1
40,blue-collar,divorced,basic.9y,1
29,technician,single,professional.course,1
34,technician,divorced,university.degree,1
58,admin.,married,university.degree,1
