age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
25654;33.0;services;married;high.school;no;yes;no;cellular;nov;wed;694.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25673;51.0;self-employed;divorced;university.degree;no;yes;no;cellular;nov;wed;670.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25686;34.0;technician;married;high.school;no;no;yes;cellular;nov;wed;561.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25692;43.0;admin.;single;high.school;no;no;no;cellular;nov;wed;1011.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.12;5195.8;1.0
25714;35.0;admin.;married;university.degree;no;yes;no;cellular;nov;wed;654.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25717;31.0;management;single;university.degree;no;yes;no;cellular;nov;wed;424.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25721;36.0;entrepreneur;single;university.degree;no;yes;no;cellular;nov;wed;911.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25724;36.0;entrepreneur;single;university.degree;no;yes;no;cellular;nov;wed;998.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25731;29.0;management;single;university.degree;no;no;no;cellular;nov;wed;802.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25732;40.0;blue-collar;married;basic.6y;no;yes;no;cellular;nov;wed;1057.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25832;30.0;services;married;professional.course;no;yes;no;cellular;nov;wed;622.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25853;31.0;blue-collar;single;high.school;no;yes;no;cellular;nov;wed;522.0;1.0;6.0;1.0;success;-0.1;93.2;-42.0;4.12;5195.8;1.0
25889;43.0;admin.;divorced;university.degree;no;no;no;cellular;nov;wed;1502.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25892;38.0;technician;married;professional.course;unknown;no;no;cellular;nov;wed;1049.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25908;35.0;admin.;married;university.degree;no;yes;no;cellular;nov;wed;631.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25931;37.0;admin.;single;university.degree;no;no;no;telephone;nov;wed;623.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25941;35.0;admin.;married;university.degree;no;yes;yes;cellular;nov;wed;1028.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25952;36.0;admin.;single;university.degree;no;no;no;cellular;nov;wed;337.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25960;56.0;blue-collar;divorced;basic.9y;no;yes;no;cellular;nov;wed;1265.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25962;37.0;services;single;high.school;no;yes;no;cellular;nov;wed;485.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25981;57.0;management;married;university.degree;no;yes;no;cellular;nov;wed;589.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
25994;48.0;admin.;married;high.school;no;no;no;cellular;nov;wed;1061.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26016;52.0;management;married;university.degree;no;yes;no;cellular;nov;wed;783.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26029;36.0;entrepreneur;single;university.degree;no;no;no;cellular;nov;wed;1120.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26041;30.0;technician;single;professional.course;no;no;no;cellular;nov;wed;757.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26047;56.0;entrepreneur;married;basic.9y;no;no;yes;cellular;nov;wed;680.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.12;5195.8;1.0
26050;53.0;technician;single;professional.course;no;yes;no;cellular;nov;wed;1468.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26060;36.0;management;divorced;high.school;no;no;yes;cellular;nov;wed;709.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26110;30.0;unemployed;single;unknown;no;yes;no;cellular;nov;wed;1271.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;1.0
26244;58.0;retired;married;high.school;no;no;no;cellular;nov;thu;477.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26246;32.0;blue-collar;single;basic.9y;no;yes;no;cellular;nov;thu;276.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26265;29.0;student;single;high.school;no;yes;no;cellular;nov;thu;670.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26273;34.0;technician;married;high.school;no;no;no;cellular;nov;thu;732.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26310;53.0;technician;divorced;high.school;no;no;no;cellular;nov;thu;531.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26317;40.0;blue-collar;married;basic.4y;unknown;yes;no;cellular;nov;thu;628.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26318;43.0;management;married;university.degree;no;no;no;cellular;nov;thu;1192.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26324;35.0;entrepreneur;married;high.school;no;yes;no;cellular;nov;thu;566.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26336;50.0;blue-collar;married;professional.course;unknown;no;no;cellular;nov;thu;283.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26342;32.0;technician;single;university.degree;no;no;no;cellular;nov;thu;454.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26359;32.0;unemployed;married;high.school;no;yes;no;cellular;nov;thu;728.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26363;45.0;management;married;professional.course;no;no;no;cellular;nov;thu;993.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26379;40.0;management;single;university.degree;no;no;no;cellular;nov;thu;549.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26394;30.0;admin.;single;university.degree;no;yes;no;cellular;nov;thu;478.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26398;29.0;services;married;basic.9y;no;yes;no;cellular;nov;thu;755.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26441;56.0;blue-collar;married;basic.9y;no;yes;no;cellular;nov;thu;994.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26445;46.0;management;married;unknown;no;yes;no;cellular;nov;thu;1503.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26465;42.0;admin.;married;university.degree;no;yes;no;cellular;nov;thu;871.0;5.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26470;47.0;technician;married;professional.course;no;yes;no;cellular;nov;thu;329.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26511;30.0;entrepreneur;single;university.degree;no;yes;no;cellular;nov;thu;531.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26515;35.0;blue-collar;married;basic.9y;unknown;no;no;cellular;nov;thu;543.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26523;30.0;admin.;married;university.degree;no;yes;no;cellular;nov;thu;857.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26538;44.0;admin.;single;professional.course;no;yes;no;cellular;nov;thu;931.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26548;33.0;blue-collar;married;basic.9y;no;no;no;cellular;nov;thu;593.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26575;50.0;retired;divorced;high.school;no;yes;no;cellular;nov;thu;691.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26588;34.0;management;divorced;university.degree;no;yes;yes;cellular;nov;thu;1258.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26590;30.0;blue-collar;married;basic.9y;unknown;no;no;cellular;nov;thu;677.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26595;40.0;self-employed;married;university.degree;unknown;yes;yes;cellular;nov;thu;1490.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26606;34.0;unemployed;married;high.school;no;yes;no;cellular;nov;thu;562.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26614;57.0;admin.;divorced;university.degree;no;yes;yes;cellular;nov;thu;1154.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26622;45.0;technician;divorced;professional.course;no;yes;yes;cellular;nov;thu;705.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26633;37.0;admin.;single;high.school;no;yes;no;cellular;nov;thu;1035.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26634;29.0;admin.;single;university.degree;no;yes;yes;cellular;nov;thu;736.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26657;53.0;management;married;university.degree;no;yes;no;cellular;nov;thu;888.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26673;34.0;management;divorced;university.degree;no;no;no;cellular;nov;thu;370.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26676;32.0;management;single;university.degree;no;no;no;cellular;nov;thu;500.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26689;34.0;self-employed;married;illiterate;no;yes;no;cellular;nov;thu;488.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26692;32.0;blue-collar;divorced;basic.9y;no;yes;no;telephone;nov;thu;1025.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26767;36.0;blue-collar;married;basic.9y;no;no;no;cellular;nov;thu;768.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26774;39.0;management;married;unknown;no;yes;yes;cellular;nov;thu;758.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26775;54.0;housemaid;divorced;university.degree;no;yes;yes;cellular;nov;thu;653.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26877;56.0;services;married;high.school;no;no;no;telephone;nov;thu;871.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26884;38.0;admin.;divorced;university.degree;no;yes;no;cellular;nov;thu;1532.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26927;30.0;management;single;high.school;no;no;no;cellular;nov;thu;952.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26933;34.0;admin.;divorced;university.degree;no;no;no;cellular;nov;thu;493.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26938;33.0;management;single;university.degree;no;no;no;cellular;nov;thu;2420.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26946;34.0;admin.;married;high.school;no;no;no;cellular;nov;thu;1598.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26947;35.0;admin.;single;university.degree;no;no;no;cellular;nov;thu;295.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26980;31.0;services;single;high.school;no;yes;no;cellular;nov;thu;1059.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
26999;30.0;blue-collar;married;high.school;no;yes;yes;cellular;nov;thu;2453.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1.0
27047;29.0;self-employed;married;university.degree;no;yes;yes;cellular;nov;fri;729.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27054;48.0;management;married;university.degree;no;no;yes;cellular;nov;fri;591.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;1.0
27060;54.0;admin.;divorced;university.degree;unknown;no;no;cellular;nov;fri;558.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27081;53.0;self-employed;married;university.degree;no;yes;no;cellular;nov;fri;528.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27082;34.0;admin.;married;university.degree;no;no;no;cellular;nov;fri;467.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27083;29.0;technician;single;professional.course;no;no;no;cellular;nov;fri;530.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;1.0
27085;30.0;services;single;high.school;no;no;no;cellular;nov;fri;648.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27099;33.0;technician;single;university.degree;no;yes;yes;cellular;nov;fri;710.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27101;35.0;admin.;single;university.degree;no;yes;no;cellular;nov;fri;530.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27103;35.0;admin.;single;university.degree;no;yes;yes;cellular;nov;fri;529.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27104;37.0;technician;divorced;high.school;no;no;no;cellular;nov;fri;635.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;1.0
27151;40.0;management;married;university.degree;no;yes;yes;cellular;nov;fri;957.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;1.0
27154;50.0;technician;married;basic.9y;no;no;no;cellular;nov;fri;705.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27160;46.0;technician;divorced;university.degree;no;yes;no;cellular;nov;fri;796.0;5.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;1.0
27161;36.0;services;married;basic.6y;unknown;no;no;cellular;nov;fri;1022.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27178;57.0;management;divorced;professional.course;no;yes;no;cellular;nov;fri;849.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27181;40.0;blue-collar;divorced;basic.9y;no;yes;no;cellular;nov;fri;893.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27220;29.0;technician;single;professional.course;no;no;no;cellular;nov;fri;1480.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27236;34.0;technician;divorced;university.degree;no;no;no;cellular;nov;fri;316.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27250;58.0;admin.;married;university.degree;no;no;no;cellular;nov;fri;850.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27282;39.0;technician;married;high.school;no;no;no;cellular;nov;fri;749.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27288;42.0;admin.;married;university.degree;no;no;yes;cellular;nov;fri;902.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27289;41.0;housemaid;married;high.school;no;yes;no;telephone;nov;fri;1074.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27321;45.0;admin.;divorced;high.school;no;yes;no;cellular;nov;fri;980.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27366;34.0;admin.;divorced;university.degree;no;no;no;cellular;nov;fri;549.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27402;41.0;self-employed;married;professional.course;unknown;yes;no;cellular;nov;fri;1571.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27408;57.0;management;married;university.degree;no;yes;yes;cellular;nov;fri;536.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27419;56.0;retired;married;basic.4y;no;yes;no;cellular;nov;fri;481.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27430;48.0;admin.;married;basic.9y;no;yes;yes;cellular;nov;fri;664.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27465;35.0;management;married;university.degree;no;yes;no;cellular;nov;fri;579.0;9.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27468;29.0;technician;single;professional.course;no;yes;no;cellular;nov;fri;1555.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27469;39.0;admin.;single;unknown;no;no;no;cellular;nov;fri;504.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;1.0
27522;41.0;blue-collar;married;unknown;no;yes;no;cellular;nov;fri;663.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27541;56.0;admin.;married;university.degree;no;no;no;cellular;nov;fri;808.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27563;29.0;admin.;single;university.degree;no;yes;yes;cellular;nov;fri;1222.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27569;44.0;management;single;university.degree;unknown;no;no;cellular;nov;fri;534.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27590;30.0;admin.;single;university.degree;no;no;no;cellular;nov;fri;331.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;1.0
27689;44.0;blue-collar;married;basic.4y;no;yes;yes;telephone;dec;mon;119.0;1.0;999.0;0.0;nonexistent;-0.2;92.756;-45.9;3.053;5176.3;1.0
27690;26.0;student;single;basic.9y;no;yes;no;cellular;mar;mon;712.0;4.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27691;38.0;admin.;single;university.degree;no;yes;no;cellular;mar;mon;111.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27697;35.0;admin.;married;university.degree;no;yes;no;cellular;mar;mon;378.0;4.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27698;30.0;management;married;university.degree;no;no;no;cellular;mar;mon;116.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27700;26.0;admin.;married;university.degree;no;yes;no;cellular;mar;mon;154.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27704;44.0;blue-collar;single;professional.course;no;no;no;cellular;mar;mon;239.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27707;26.0;admin.;married;university.degree;no;yes;no;cellular;mar;mon;175.0;5.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27708;28.0;technician;single;university.degree;no;yes;no;cellular;mar;mon;120.0;3.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27711;26.0;student;single;basic.9y;no;yes;no;cellular;mar;mon;1447.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27713;70.0;retired;divorced;basic.4y;no;yes;no;cellular;mar;mon;187.0;3.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27717;48.0;admin.;married;basic.6y;no;yes;no;telephone;mar;mon;382.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27718;26.0;student;single;basic.9y;no;yes;no;cellular;mar;mon;294.0;3.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;1.0
27721;28.0;admin.;single;high.school;no;yes;no;cellular;mar;tue;143.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27723;66.0;technician;married;professional.course;no;yes;no;cellular;mar;tue;83.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27725;34.0;management;married;university.degree;no;no;no;cellular;mar;tue;499.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27726;35.0;admin.;married;high.school;no;yes;no;cellular;mar;tue;350.0;3.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27729;28.0;student;single;basic.9y;no;yes;no;cellular;mar;tue;320.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27730;28.0;student;single;basic.9y;no;yes;no;cellular;mar;tue;156.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27731;36.0;admin.;married;high.school;no;no;no;cellular;mar;tue;168.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27732;43.0;blue-collar;married;basic.9y;no;no;no;cellular;mar;tue;180.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27733;24.0;services;single;unknown;no;yes;no;cellular;mar;tue;305.0;13.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27734;28.0;student;single;basic.9y;no;yes;no;cellular;mar;tue;96.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1.0
27736;41.0;services;married;high.school;no;no;no;cellular;mar;wed;377.0;6.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.778;5099.1;1.0
27737;41.0;services;married;high.school;no;no;no;cellular;mar;wed;396.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.778;5099.1;1.0
27738;23.0;admin.;single;university.degree;no;unknown;unknown;cellular;mar;thu;308.0;2.0;999.0;1.0;failure;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27742;38.0;technician;married;professional.course;no;yes;yes;cellular;mar;thu;63.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27746;33.0;management;married;university.degree;no;yes;no;telephone;mar;thu;181.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27748;38.0;technician;married;professional.course;no;yes;no;cellular;mar;thu;182.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27751;38.0;technician;married;professional.course;no;no;yes;cellular;mar;thu;137.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27753;38.0;technician;married;professional.course;no;no;no;cellular;mar;thu;106.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27754;38.0;technician;married;professional.course;no;no;yes;cellular;mar;thu;196.0;2.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;1.0
27758;38.0;technician;married;professional.course;no;no;yes;cellular;mar;fri;195.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.726;5099.1;1.0
27759;34.0;technician;single;professional.course;no;no;no;cellular;mar;fri;229.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.726;5099.1;1.0
27760;34.0;technician;single;professional.course;no;yes;no;cellular;mar;fri;227.0;1.0;999.0;0.0;nonexistent;-1.8;92.84299999999999;-50.0;1.726;5099.1;1.0
